,Ticker,sector,ROE_2022,ROE_2023,ROE_2024,EBIT Margin_2022,EBIT Margin_2023,EBIT Margin_2024,ROA_2022,ROA_2023,ROA_2024,ROIC_2022,ROIC_2023,ROIC_2024
505,SVL.AX,Consumer Defensive,-0.1144463783798031,-0.03445851852320314,-0.01682971007206098,-77.40677150851424,-23.324816797705182,-8.385426919875803,-0.10954471465370755,-0.033114372819207434,-0.01645755141036724,-0.1144463783798031,-0.03445851852320314,-0.01682971007206098
552,TRS.AX,Consumer Defensive,0.04738347514796093,0.05747927456806918,0.026777039810464236,0.014399149498693928,0.018197573656845753,0.008933597268087661,0.01799512205119797,0.02111694506829212,0.009521144799986263,0.04738347514796093,0.05747927456806918,0.026777039810464236
1600,HPC.AX,Consumer Defensive,-1.232852094227892,-4.4728464734780085,,-1.1556039537721452,-0.7428882888711132,,-0.8256008054846558,-0.9486470672375885,,-1.0141030975884997,-1.443315416239106,
686,JAT.AX,Consumer Defensive,-1.1715403712795442,-0.5921619148427539,0.2698034308720626,-0.23518104068388118,-0.04511193226700362,0.041047562814778255,-0.2717181988392132,-0.1823069347776743,0.08591909027187145,-0.6088181530567148,-0.4171549769343587,0.20829321006639923
1038,MBH.AX,Consumer Defensive,-0.12883375407187145,0.00495856541230811,-0.3935308094849872,0.0827229585122363,-0.005433679796180642,-0.3130810278669635,-0.09969001661766586,0.0039023694866780413,-0.31420766547421014,-0.12883375407187145,0.00495856541230811,-0.3935308094849872
1035,AKG.AX,Consumer Defensive,-0.04590649460545801,-0.10133000220442355,-0.43949574166872657,-0.044475889240330725,-0.06845986798254101,-0.2330120118177309,-0.015130737943056362,-0.03090836756078291,-0.11033945828843518,-0.04590649460545801,-0.10133000220442355,-0.3951031292297125
1637,PFT.AX,Consumer Defensive,-0.3404640633958106,-0.15291728193080167,-0.38153855975732204,-0.39368268198101064,-0.2195019213935264,-0.6518089315162284,-0.22509548882900468,-0.10036050426054859,-0.222729777478195,-0.297350516635628,-0.12567922417159935,-0.2720578992232564
995,NUC.AX,Consumer Defensive,-0.5225206935443338,-0.6148637211271674,-0.5307291063295085,-1.1417926863845227,-0.9933620736427871,-0.6448281296772876,-0.4823801885935636,-0.5325759489851073,-0.41314560459378946,-0.5225206935443338,-0.6148637211271674,-0.5307291063295085
56,TWE.AX,Consumer Defensive,0.07140531741725448,0.06656553239348208,0.023393057773047128,0.20018573101304155,0.20193974411886093,0.13628732024235346,0.040655241390495755,0.03700472555434387,0.013009648713176052,0.0497848394571334,0.045212695085229036,0.01575894706650945
1001,S66.AX,Consumer Defensive,-0.019451696843493606,-0.1168762723448638,0.022503619766545083,-0.0397793501463741,-0.13230803039172395,0.04601219696253149,-0.016051294141050245,-0.09345024324416948,0.017575435790342004,-0.019380726251280806,-0.11660235841771588,0.022484841731707395
154,GNC.AX,Consumer Defensive,0.2862517871924148,0.16403350303826572,0.03994183228308289,0.07481538069773364,0.05407774436639437,0.023711578460827363,0.12590815059991725,0.07383423519323458,0.019545519237155463,0.17917618520524717,0.10215394685703766,0.025900546929024958
191,ELD.AX,Consumer Defensive,0.19980077090862697,0.1174374323081044,0.0529354951400448,0.07094163455853872,0.04786289844106428,0.031216593957590397,0.0853365945110146,0.04925622321411999,0.02048636484270762,0.16587167773642286,0.09261062028176258,0.036629932456452186
17,WOW.AX,Consumer Defensive,2.1562712325044164,0.2608625554212011,0.01825403532493873,0.035316932077766275,0.038541699069897656,0.01587114631489061,0.21884179894909597,0.04835552367717159,0.0031960227272727275,1.0926117193417337,0.15822413455896733,0.010711097887533471
1551,NGS.AX,Consumer Defensive,-1.428235294117647,-3.048472076029951,,-1.4356973193077707,-0.9457104557640751,,-1.0938344703448815,-1.4592686002890105,,-1.428235294117647,-2.585344057309443,
723,MCP.AX,Consumer Defensive,0.002824906684764167,-0.04395938469021706,-0.16064172304848584,0.007527931851422643,-0.013725797936849915,-0.07489023336214347,0.0016362430287693783,-0.025353742570091,-0.0957264036300726,0.0024998123264019217,-0.03913184672006928,-0.14309875791960483
929,KME.AX,Consumer Defensive,0.09300943466310081,0.0854997111496245,0.056304910113080094,0.10608151997401753,0.09641221947008932,0.057021355848025826,0.055971150120704555,0.052359440483317914,0.03658892330772757,0.08919920205186663,0.07992356582062891,0.05267789288428463
96,IEL.AX,Consumer Defensive,0.24307753539412089,0.30533332648058015,0.2553520952013642,0.1959043577018924,0.22169106114983358,0.1997076874724029,0.12286226790593859,0.13451447818705556,0.10663456761264892,0.19406736863607735,0.22195438697693046,0.17393862246124678
269,CBO.AX,Consumer Defensive,,0.02685719653873052,0.06080710838115675,0.051562488808669434,0.13398321436604047,0.19087528591561045,,0.013296355947531157,0.02849908460608074,,0.017010201934169484,0.036111452116081987
993,CCO.AX,Consumer Defensive,-2.2791760312322547,-4.777277083189983,13.444697385130455,-2.8554437475679486,-2.7867190735791034,-0.8335536872132193,-1.409774836971473,-1.306431676560036,-0.9845239483778486,-1.7005366422921266,-1.7717306713747119,-2.1217859610396745
1397,WOA.AX,Consumer Defensive,-0.5663536817906744,-0.8601506748288603,-1.526471551810733,-1.1528942827989774,-1.2124564541280842,-127.87652126350335,-0.4584062236527256,-0.6519108622509048,-1.012161378411766,-0.5504370326561381,-0.8294352690825176,-1.3910812784257816
914,WNX.AX,Consumer Defensive,-3.624817518248175,-5.590954976781749,-4.129546137661557,-0.3489546944698232,-0.43636102740708854,-0.6699740137018663,-0.496087376377743,-0.799214984559439,-0.5978156818379602,-0.7141898370086289,-1.4336301511700145,-1.1422039323273891
217,ING.AX,Consumer Defensive,0.21814791796146674,0.33555555555555555,0.48172757475083056,0.01791308834912093,0.050164257555847566,0.053494788473329245,0.013797440987440792,0.02360665989212851,0.04080976217759283,0.06273458445040214,0.10434482162909217,0.15874257116046295
1025,QEM.AX,Energy,-1.9121057198645428,-1.9963293043359902,-0.9480886300728384,,,,-1.3942570541572863,-1.5134703877760227,-0.7168348388435662,-1.9121057198645428,-1.9963293043359902,-0.9480886300728384
128,PDN.AX,Energy,-0.07682076973016311,-0.025766480908504863,0.12196955309899052,-6.592340425531915,,,-0.06351072305993692,-0.022162569533172874,0.0979659837289838,-0.06340622017794705,-0.02138204632169948,0.0945465764594398
1417,MEL.AX,Energy,-0.7112332488772475,-0.14178349438965462,-2.403606597571423,,-2.811949915517111,-4.963947066484482,-0.4918677442009023,-0.08655963774681986,-0.9700004987793506,-0.7112332488772475,-0.1368880623011837,-1.8310439825392568
540,PCL.AX,Energy,-0.29286595970748946,-0.3222407957761516,-0.2760298979782809,,,,-0.23125925590885704,-0.28557154261324297,-0.25218080084289035,-0.250409564842963,-0.29779292335469026,-0.26847849354930764
656,MCM.AX,Energy,-0.22388164466414184,-0.05191976801546648,-0.17366783706566524,-0.8203819488749947,-0.05863970177905757,-0.37608073094231553,-0.14798423937871175,-0.034540724434660795,-0.11928821946566476,-0.1802194936434555,-0.04194471851349378,-0.1431320315270884
617,OMA.AX,Energy,,-0.27083107470015455,-0.07546519574345112,,-64.22618349606138,,,-0.23556243982518257,-0.06566977332266535,,-0.26992686362008017,-0.07529636963345264
931,PGY.AX,Energy,-0.2517816691065223,-0.3726628651545,-0.35546665857617543,-7.30387864802644,-10.367109731447455,-9.62021154781022,-0.22347143491845542,-0.2966984953156789,-0.24376443221606753,-0.2517816691065223,-0.3726628651545,-0.2930931126870267
753,PH2.AX,Energy,-0.09898678065384311,0.04782645538513685,-0.13324040390303607,,-115.55555555555556,-5.721629485935985,-0.09260390632231788,0.04417243214475785,-0.11897569787033804,-0.09898678065384311,0.04782645538513685,-0.13324040390303607
605,MAY.AX,Energy,0.28615221210179187,-0.02222593246308739,0.05985397382804314,0.6149052734014117,,,0.19234099009165442,-0.018477944384540642,0.042182364357781055,0.28615221210179187,-0.02222593246308739,0.05985397382804314
1653,PRM.AX,Energy,-1.8857899024592766,-0.12241787830236799,-1.676629417648955,,,,-1.5900134990014123,-0.11220740332830682,-1.4957474137150286,-1.8850713107888653,-0.12241787830236799,-1.676629417648955
631,QPM.AX,Energy,-1.8178911058724954,-1.6976763920305247,-0.9450089732544832,,,-0.20047341010347133,-1.4201673379290156,-1.1518805058839718,-0.18375550040741648,-1.7754828514470935,-1.6976763920305247,-0.6990147270828942
1202,PV1.AX,Energy,-0.46982203440619014,-1.1904089269300164,-2.6904460699404793,,,,-0.4532405158506655,-1.0991901811793534,-1.9004438565253725,-0.46982203440619014,-1.1904089269300164,-2.531250225652577
845,PVE.AX,Energy,-0.08743563690559757,,,,,,-0.07395231853607616,,,-0.08328931644083747,,
851,NGY.AX,Energy,-0.0720256100097353,-0.03860145791141024,-0.030579919184634475,,,,-0.04578934960607367,-0.024043196778803285,-0.018787586348609095,-0.0720256100097353,-0.03860145791141024,-0.030579919184634475
104,NHC.AX,Energy,0.4839853043122056,0.4496242146631225,0.1879157446544683,0.5600204495758169,0.575749104200123,0.3997836104761986,0.3169513237513667,0.3260408536773677,0.14179488959721853,0.413629014358013,0.43128547146923346,0.1780018441522978
710,MYE.AX,Energy,-0.15856638609828944,-1.2766900691725174,0.7456457134258737,-0.033857008425042745,-0.13580338147152743,0.07419621335491043,-0.05862044012017283,-0.2813528781162803,0.22987845893350034,-0.10360719045123919,-0.5780777086530838,0.48214589769161537
687,OEL.AX,Energy,0.32540822854505985,-0.13486303874941302,-0.03472579645595756,0.465541729379094,-0.23310642100559834,-0.039705244906805374,0.23237247897428984,-0.105364474456037,-0.028595400171285753,0.2888233158644314,-0.13237975568496757,-0.03472579645595756
393,PEN.AX,Energy,-0.06045980759827847,-0.04251360807542505,-0.08917211180280404,-0.3189071038251366,-0.11002475247524753,-0.5182032698466206,-0.04891975471518887,-0.035740953764826014,-0.07679600056927342,-0.060233526747753584,-0.04251156705893649,-0.0891717914822691
563,IVZ.AX,Energy,-0.13396871071313463,-0.0701752864032073,-0.04582867830850525,,,,-0.11846606125579003,-0.06558717740831871,-0.04433369850358646,-0.13396871071313463,-0.0701752864032073,-0.04582867830850525
1357,REY.AX,Energy,-0.07712765957446809,-0.10487982520029134,-0.6086759469083846,,,,-0.046505011315874555,-0.056162953084307334,-0.25311990953272034,-0.05138904767348805,-0.06211387543830356,-0.2800375329530391
1410,BUY.AX,Energy,-0.292182825790224,-0.4109768154809193,-0.16171935820853298,-0.4523563478280096,-0.4698857568937905,-0.5981673388284237,-0.21427156967295652,-0.285581895420637,-0.10158945206741761,-0.292182825790224,-0.4109768154809193,-0.16171935820853298
827,TOU.AX,Energy,-0.08100811665919092,-0.07786197857613672,-0.07027417760124524,,,,-0.07425053434854482,-0.06462568220863749,-0.05700734281416963,-0.0758531325759659,-0.06716545511628469,-0.05914466255529214
1009,TMK.AX,Energy,-2.726325648075434,-0.23238229892033369,,,,,-2.506030699614048,-0.22220967061516608,,-2.726325648075434,-0.23238229892033369,
1007,CND.AX,Energy,-4.021492288460296,-0.8720111449681713,-0.7484483500276532,,,,-3.741006933227916,-0.8001350633341939,-0.6972441843404225,-4.021492288460296,-0.8720111449681713,-0.7484483500276532
456,COI.AX,Energy,-0.17628682851134206,-0.1173809651522466,-0.10473691519452707,,,,-0.09304531028574199,-0.059487672052120806,-0.06185682712894537,-0.1472449136210925,-0.09500998581724507,-0.09477262506282902
446,CRD.AX,Energy,,-0.2846760849438947,,-49.2066403062449,,,,-0.24768801285232622,,,-0.2846760849438947,
830,CTP.AX,Energy,1.4110327939375888,-0.3467049958621891,0.4782935140442408,0.6056558563260658,-0.08182397146860272,0.44872692038542283,0.14382762272908192,-0.07222411250992401,0.1231302968726768,0.3335497547658346,-0.15270543773320672,0.2420687504871775
506,TER.AX,Energy,6.025529953917051,1.6755967126860782,0.15465757629032786,0.4928935927996361,0.5499387714016278,0.14529429697117036,0.3749401404512908,0.6734120234528759,0.07739370704553826,0.9415432916642664,1.4724287580230615,0.15024373863807416
1333,TEG.AX,Energy,-0.8397852952511828,0.14076370989789047,-6.353358244206658,-0.36134992299727486,0.09405569596646539,,-0.2524935986379634,0.04187504425352851,-0.6693621726694119,-0.8242272383908649,0.14076370989789047,-6.353358244206658
1310,TEE.AX,Energy,,-0.3512544556047368,-1.0047496079548606,,,,,-0.3315623847688443,-0.8823146037191338,,-0.3511126811051186,-1.0047496079548606
386,CVN.AX,Energy,-0.20497166782334145,-0.015274092774451693,-0.0024629755823754574,,,,-0.20248811037340492,-0.015108175049748904,-0.002447017045189616,-0.20497166782334145,-0.015274092774451693,-0.0024629755823754574
974,TDO.AX,Energy,-0.16290822058279097,0.4168949861176767,-0.2093645217716106,,,,-0.13772599085411608,0.367951814240405,-0.19598087264415762,-0.16290822058279097,0.4168949861176767,-0.2093645217716106
323,TBN.AX,Energy,,-0.2809881890302438,-0.10897943612473038,,,,,-0.23290051075630688,-0.08095511374741313,,-0.2809881890302438,-0.10897943612473038
1549,BSN.AX,Energy,,-0.11561763623386179,-0.23889710709758927,,,,,-0.1145821528617441,-0.2364149617910144,,-0.11561763623386179,-0.23889710709758927
1524,T92.AX,Energy,,,-0.1221724049663798,,,,,,-0.11155191841076166,,,-0.1221724049663798
281,STX.AX,Energy,-0.12339656233946016,-0.09097394233627266,0.023222406484094113,,,0.11584349504342487,-0.09746955818715171,-0.07336502736606608,0.019754632005541607,-0.1127575172275397,-0.08155253574917844,0.021747722366914277
27,STO.AX,Energy,0.14845534741503533,0.09403014808420214,0.07944956510450474,0.41335044929396664,0.35829512650704703,0.36917098445595853,0.07175741102522722,0.048317750631270126,0.04121975449999151,0.10480869435760012,0.07050914975725134,0.05821225596271372
411,EEG.AX,Energy,-0.049423758347043024,-0.17959259579413964,,-0.24920731401151253,-2.989765883913442,,-0.03368112506941585,-0.11963548907476831,,-0.046396551318851294,-0.16823958746265016,
588,EL8.AX,Energy,-0.4089860608111976,-0.5754490585192792,-0.9230392227981543,,,,-0.391277403864539,-0.5418744535749221,-0.8335232947476189,-0.4089860608111976,-0.5754490585192792,-0.9230392227981543
874,SRJ.AX,Energy,-2.9956045742148953,-2.5158452286519246,,-3.7320481626328474,-0.7436941378542574,,-1.472215628926775,-0.8133954819889759,,-2.505378244278515,-1.72263983593333,
1139,EME.AX,Energy,-0.013355898098119778,-0.007739609834589399,,-118.67099644128113,,,-0.013285316587998771,-0.00770582870779992,,-0.013355898098119778,-0.007739609834589399,
1552,EMP.AX,Energy,-0.1958271097987826,-0.18479514144380393,-0.14531194544514928,,,,-0.1661184651349782,-0.17342300911812766,-0.13941867515511092,-0.1958271097987826,-0.18479514144380393,-0.14531194544514928
496,ERA.AX,Energy,0.3069615201146376,1.2443933253756123,,-1.5214175221487836,,,-0.2090940879767611,-1.8402766591695054,,0.31059965603496137,1.251265603703784,
472,EXR.AX,Energy,-0.045975950136289245,-0.06930137358698722,-0.033096676210193,,,,-0.044379839049974626,-0.06729706464362675,-0.03018430143632151,-0.045975950136289245,-0.06930137358698722,-0.031082522978237912
1214,FDR.AX,Energy,-2.3634867248290496,-3.144766694168668,2.968934215405797,,,,-0.5102984342131254,-0.23329766395310056,-0.496060559617048,-2.3634867248290496,-3.0474432646198877,3.1522688450159095
1150,FZR.AX,Energy,0.12234796682278613,0.020476374860329015,-0.012452091346986867,0.46743144562897143,0.3522119542424111,-0.0780058748040928,0.12142990301951317,0.020255255381232413,-0.01226569691665339,0.12234796682278613,0.020476374860329015,-0.012452091346986867
1086,GAS.AX,Energy,0.04753126892456982,-0.03499398908234453,-0.09439515598864813,,,,0.04232632900469021,-0.03177025424433782,-0.08137160227912459,0.04753126892456982,-0.034891225178896805,-0.09161185619107934
1289,GGE.AX,Energy,-1.860832791196905,-0.12539614586442163,-0.09264455328220932,-1.7552185468009551,-2.438809028112496,-3.327447168355801,-1.7740822415038768,-0.10819175367657492,-0.07472847167897746,-1.860832791196905,-0.12539614586442163,-0.09264455328220932
208,DYL.AX,Energy,-0.06455025163004208,-0.04130545085913834,-0.021501867999208054,,,,-0.06239295124223752,-0.039470991431307764,-0.020920964156878524,-0.06455025163004208,-0.04130545085913834,-0.021501867999208054
729,BRU.AX,Energy,-1.0370991472733313,-0.23832363213038416,,-2.3031022817246094,-1.043735474329178,,-0.6850878384733559,-0.13818427269659128,,-1.0370991472733313,-0.23832363213038416,
781,BRK.AX,Energy,0.28025780456908567,0.21463351239372275,,0.3074920533459046,0.3239387304620139,,0.22443813361127232,0.17627797211133117,,0.28025780456908567,0.21463351239372275,
134,BPT.AX,Energy,0.15112331578073843,0.10806438566690933,-0.13220404984423675,0.41661425876164887,0.3645865545179046,-0.34770049841413686,0.10239947655219654,0.07289260707465672,-0.08342914315303535,0.14538909291489455,0.10161756503219918,-0.11417521439381201
1355,1AE.AX,Energy,,-1.0108721141408181,-0.7836798780072344,,,,,-0.9704284457028174,-0.7190207685227072,,-1.0108721141408181,-0.7836798780072344
713,88E.AX,Energy,-0.5209407838170952,-0.1004952804815497,,,,,-0.507315114103459,-0.09973522345212968,,-0.5209407838170952,-0.1004952804815497,
70,YAL.AX,Energy,0.5060683036974316,0.220913286373573,0.1369754998591946,0.5268612722259199,0.3474464143953427,0.2542122376588826,0.29153286451770255,0.15123674911660778,0.10300720033883948,0.39922070693014194,0.21398741250514675,0.13578248004019877
1578,ADD.AX,Energy,-7.7263272310361,11.638013966868087,12.160507672387812,,,-36.929120030876106,-4.720923697133765,-6.292451624430974,-6.585359053907995,-7.7263272310361,-9.10847108483971,-8.079189576139658
67,WOR.AX,Energy,0.030645879732739422,0.006556796030480241,0.05453072977593809,0.0369262506446622,0.023225008830801835,0.052252099414708625,0.01673884482506934,0.0035382997035478627,0.028881898770374607,0.023126050420168066,0.004876441515650741,0.04063296231728577
719,ADX.AX,Energy,-0.6379402970984089,-0.6978965014671128,,-0.12197930684609279,-0.32942769606634975,,-0.0669840857698436,-0.10794934886038282,,-0.36014410059002033,-0.5475836352590696,
545,AEE.AX,Energy,-0.12904933226151508,-0.1772523578896383,-0.13864578974283528,,,,-0.1219195427808163,-0.1702241383903223,-0.13146181944620444,-0.12832519899745187,-0.1772523578896383,-0.13691439150657692
488,AGE.AX,Energy,-0.07838286487205864,-0.06683616957386339,-0.0643411447902051,,,,-0.07695991510363336,-0.06436985089222477,-0.06149466795746908,-0.07838286487205864,-0.06683616957386339,-0.0643411447902051
88,WHC.AX,Energy,0.5643660627186162,0.5633465401076988,0.06741663719166978,0.5718166005501512,0.6321934051902316,0.14565899581589958,0.37118778131361185,0.3913410361028267,0.034867316845545004,0.5077046604065976,0.5587318300651952,0.05821795177602061
76,ALD.AX,Energy,0.23734474480743137,0.1584215341113059,,0.027532722889550117,0.025507757759746456,,0.07175150665542779,0.043588384692347965,,0.1518661273088078,0.0935819817780522,
1642,WEL.AX,Energy,-0.06168242999282977,-0.3265926168938122,,-0.09918673751665358,-0.8183404961133951,,-0.05598043330770333,-0.28171824155732617,,-0.06168242999282977,-0.3265926168938122,
1339,WEC.AX,Energy,65.19665271966527,1.4957882069795427,1.6651511099224392,-66.6,,,-0.5417564842500522,-0.5674503538005021,-0.5306174628201304,-0.20038837948018878,-0.13475131173843286,-0.1292733822659178
1553,AOK.AX,Energy,0.5369116319203364,0.08197814375287603,,-0.14915060230659985,0.1483280949273243,,-0.10905524969820402,-0.02877623362770999,,0.6179001502424695,0.09251123108429041,
14,WDS.AX,Energy,0.26107394684505514,0.04693574609457835,0.1023811570532107,0.5533091514538859,0.2523224238959554,0.35693148190302754,0.15147735882044408,0.02894961720235085,0.06127331189710611,0.2156439783625925,0.041111496359403636,0.0843862922462861
594,AQC.AX,Energy,0.18469280350899248,0.46156996575956055,-0.7805107785933799,,,,-0.31542239314399645,-0.4359575650885478,-0.17973678063010276,-1.4468491022218957,-7.767916904805787,-0.3066276614518549
1613,WBE.AX,Energy,-0.35497207221760146,-1.7596662197758488,9.084978180450733,-0.2539632385940237,-1.5284632211746327,,-0.16126902748754304,-0.5929206849401962,-1.1183681869444584,-0.35497207221760146,-1.7596662197758488,15.116868187236479
1227,ATS.AX,Energy,0.03068618809523273,-0.25565265292814876,,1.0,-0.6562858848927472,,0.02170949887148131,-0.19005956813093194,,0.02715013319712684,-0.23979144485482573,
1495,AUH.AX,Energy,-0.025563402831090442,-0.06789367422693504,-0.0875094229877031,,,,-0.022545255103812237,-0.06123012494414859,-0.07942137246564095,-0.024739584534781686,-0.06705095822821003,-0.0875094229877031
1365,VSR.AX,Energy,-0.8996050998706646,-0.22195644779523585,,,,,-0.7557913918635643,-0.21584002115926537,,-0.8893046790831687,-0.22195644779523585,
1414,AXP.AX,Energy,0.0398387956969301,-0.45047372171994476,-0.5381295865235426,0.06088007815261737,-0.29597948815519365,-1.3473528579557292,0.02089515268344376,-0.24168584943276625,-0.3109181942885415,0.03948110177809988,-0.45047372171994476,-0.5381295865235426
921,BAS.AX,Energy,0.008867816382714576,0.04055178250068298,,0.10503102270594333,0.10066379629241207,,0.00522804111959628,0.02383203522437607,,0.008867816382714576,0.04055178250068298,
1114,VEN.AX,Energy,-0.16897728754262287,-0.23426639197108173,-0.6179779857799778,,-9.87418324233962,-4.1429642204681985,-0.13710514842831614,-0.16374380138900999,-0.3877237267980508,-0.15743784523743456,-0.20333746139662573,-0.5084802437318324
94,VEA.AX,Energy,0.22997294698951418,0.0017385734547284623,-0.03906810035842294,0.029339797301166187,0.00461441164299601,0.0017871313208100773,0.06455986191746431,0.0004292354525892499,-0.0071955336766065,0.22051194100244395,0.0015301294570053757,-0.023521432865268123
1486,UVA.AX,Energy,,-0.36435942589725323,-0.24301333207164874,,,,,-0.35753116488457903,-0.23548978932808387,,-0.36435942589725323,-0.24301333207164874
501,BKY.AX,Energy,1.7506628443762533,-0.015696002835111945,-0.037870166066658925,-156.03125,-4.523719165085389,-0.7117879300620418,0.7228291674539049,-0.015319728194771431,-0.0369014546709592,0.7620420167082615,-0.015696002835111945,-0.037870166066658925
1123,BLU.AX,Energy,-0.022732456473808258,-0.01960110916075199,-0.1692993717478805,,,,-0.02206951528258575,-0.019089028453924958,-0.16561807978158652,-0.022732456473808258,-0.01960110916075199,-0.1692636800496047
326,BMN.AX,Energy,-0.0374390435740129,-0.04051729407347252,-0.0873769468116368,,,,-0.036948805935791945,-0.039863056654510155,-0.08620806813291354,-0.0374390435740129,-0.04051729407347252,-0.0873769468116368
1292,BNL.AX,Energy,-0.29610702904314445,-0.15378763792334715,,-490.66804575322465,-399.2430676992256,,-0.2842395101632805,-0.14845120268210202,,-0.29610702904314445,-0.15378763792334715,
214,BOE.AX,Energy,0.19369208273854147,0.051493258426641195,0.11718346575776249,,,,0.18182119965528531,0.048639559713790595,0.11054670940584119,0.19369208273854147,0.051493258426641195,0.11718346575776249
607,GHY.AX,Energy,,-0.21933677076829916,-0.06352649777146566,,,,,-0.21485444214299718,-0.06101793736706624,,-0.21933677076829916,-0.06352649777146566
1389,GLL.AX,Energy,-1.4176427748052645,-1.190447603875194,-1.763747525236112,,,,-1.0014191286829137,-0.6339731383371277,-0.48280486529473254,-1.4176427748052645,-1.190447603875194,-1.763747525236112
674,CUE.AX,Energy,0.4127355158551778,0.2713100865067333,0.21980388208139048,0.4724228718017957,0.4182540451506637,0.5236915765520852,0.19714490788739134,0.1352623926797711,0.1226960443085863,0.37915899759309074,0.2473936732536391,0.2132866344484446
786,FAR.AX,Energy,-0.1412905225228817,-0.2445767559700014,,,,,-0.11193990682599432,-0.2314468772571133,,-0.1412905225228817,-0.2445767559700014,
551,KKO.AX,Energy,-0.697636421043078,-0.4059371886062269,-0.12613902456849066,,,,-0.6574546061799512,-0.3756855904974257,-0.12067557795966423,-0.6873356217947154,-0.4012411493148159,-0.1239823094472779
1622,KEY.AX,Energy,-0.569515533449043,0.20486942915564713,-0.619906600660598,,,,-0.4287428312958976,0.1607860422523868,-0.5187339648041784,-0.5323113438653413,0.19905000565269929,-0.619906600660598
202,KAR.AX,Energy,-0.19636195237731266,0.43478202883170797,0.17586206896551723,-0.21810872715374188,0.399117387466902,0.3823567289117836,-0.059181073369157025,0.13845597800672332,0.08142022414508246,-0.18856486662429905,0.9835719350121389,0.1905829596412556
785,HYT.AX,Energy,0.592190142051429,-0.1855695552817517,,,,,-1.8538865824716964,-0.1804779079377767,,3.7462956929641082,-0.18552185097356919,
1041,HHR.AX,Energy,-0.6871423628819009,0.07686567009002683,-0.07831126530233444,,,,-0.590797963151417,0.07032795333180003,-0.07222231748606579,-0.6871423628819009,0.07686567009002683,-0.07831126530233444
790,HE8.AX,Energy,-0.09672817827796834,-0.1603813614790023,-0.10404362716869084,-164.6364496869084,-94.87021474224296,-35.00119907479672,-0.09380452384226194,-0.15403644602455732,-0.10019302932342353,-0.09672817827796834,-0.1603813614790023,-0.10399176446811731
1434,SHE.AX,Energy,0.33858323355127684,0.06126859505955431,0.08949502617165642,0.63593980859594,0.34289534251544784,-0.14645036302599546,0.30572282205499157,0.0530318668280957,0.08202389946545549,0.33858323355127684,0.06126859505955431,0.08949502617165642
367,HZN.AX,Energy,0.23222800845830438,0.4497594896464907,0.2893547612266237,0.39730200174064406,0.4038455152259821,0.37739686749578866,0.1317582572335781,0.23965460706088096,0.13323936271458484,0.21835350720120386,0.4297298753989298,0.24343706822828734
1014,JPR.AX,Energy,0.15159757367096963,-1.0586728528553901,2.0784481337017358,-0.9254177302053382,9.022787614934236,0.3908185836536806,-0.5648098476957257,2.015813994541527,0.0770632748239875,-0.6301062369728642,2.366686782554783,0.08949768160368586
736,JGH.AX,Energy,-0.35392130366923935,-0.2675590832893767,,-153.78321678321677,,,-0.33081811423786317,-0.2403919749861979,,-0.3446310784718579,-0.2529372817529051,
1120,GUE.AX,Energy,-0.4908106524900602,-0.11436157398768962,-0.04337558876539483,,,,-0.4830693100294226,-0.1132887330888125,-0.042828350647768354,-0.4908106524900602,-0.11436157398768962,-0.04337558876539483
878,ROG.AX,Energy,-0.21958852328372055,-0.2308781424171428,,,-4.678410072002749,,-0.19881903489812822,-0.19411632937006718,,-0.21958852328372055,-0.2308781424171428,
1271,GTR.AX,Energy,-0.09853345966978497,-0.07899053466917862,,,,,-0.09576078291453335,-0.07686349046882425,,-0.09853345966978497,-0.07899053466917862,
1259,LIO.AX,Energy,-0.33421601628363723,-0.18572050133369877,,-1.4395132942589024,-2.5113514204433725,,-0.28031976916438023,-0.1607162963334068,,-0.30832051964913465,-0.18572050133369877,
1191,HPR.AX,Energy,-0.08508722434898305,0.05361190525380248,-0.02060988856171724,-0.6185442331373592,0.41234837742748814,-0.03118277128729505,-0.06929614613389021,0.04489538792608983,-0.017867218975397565,-0.07005661826628026,0.04536963824819186,-0.018059306897329076
1492,IPB.AX,Energy,-0.0922076659405256,-0.1580666135844261,-0.5420080836981627,,,,-0.09002125088755365,-0.15594501803976998,-0.5336019763460379,-0.0922076659405256,-0.1580666135844261,-0.5420080836981627
1233,GRV.AX,Energy,-0.5578710987509957,-0.32540547833938804,-0.3193245580622068,,,,-0.5333866985338052,-0.26705363708006713,-0.2288684940129781,-0.5578710987509957,-0.27986891446674533,-0.2381458715040164
263,MOT.AX,Financial,0.10418785275871716,0.08776132868275426,0.0885902251217351,,,,0.1030995878144177,0.08669831645578503,0.08756211810733142,,,
270,GCI.AX,Financial,0.039434858355547844,0.07220237356014521,0.08421364611899881,,,,0.03910219193988323,0.07153803521581509,0.08355394924566027,0.039434858355547844,0.07220237356014521,0.08421364611899881
360,PE1.AX,Financial,0.18832197439466403,0.03807470784919613,-0.000305050173924129,,,,0.18335542746294156,0.037109914949669066,-0.00029155629049015184,,,
740,MEC.AX,Financial,,0.11131644630172485,-0.01827776041761077,,,,,0.09831423195332228,-0.018054139736338994,,0.10342442998648832,-0.01822375822555654
261,QRI.AX,Financial,0.05711539578887452,0.07733880605461403,0.08749880658545708,,,,0.056708283508173606,0.07666157129410639,0.08656798695557245,0.05711539578887452,0.07733880605461403,0.08749880658545708
